height,hash,time,latest_url,previous_hash,previous_url,peer_count,unconfirmed_count,high_gas_price,medium_gas_price,low_gas_price,high_priority_fee,medium_priority_fee,low_priority_fee,base_fee,last_fork_height,last_fork_hash
18787606,c698ad5f8c469d3a43c9f7a0ccd166bd280c0bc25b8bd89ea5c80cef0cd253c7,636,606,635,635,17,61073,46905089481,45768214763,43062712625,891572207,665221655,482782669,39132456889,18785374,16
18787653,6ff11362e5798921697b40e463d5c9011cbac3a1da8b7be12013e6134ba67291,637,342,502,502,21,62021,46696910577,45341921221,40405541830,848471183,661023131,477789270,37352967931,18787280,74
18787703,d73f42fc89b06192a6db80125a47769be44ba63386a933c9d76a56755f3d0d15,638,657,74,74,17,60971,46347559833,44809913874,38294373668,942513086,670096013,502906285,36236238789,18787280,74
18787752,61654ba9bf63f52bfaa8b607f05d8d676d847919c5506d21cd0ffce870ddad03,639,297,275,275,21,61826,46159995231,44623901812,38415866104,1100159775,684213038,509100569,35799944984,18787280,74
18787802,0163800ed391a37e4a085e58ad17c87faf969545f802bc123d89070fe539d5b3,640,3,350,350,16,60269,45957271217,44184746342,36130543113,840703974,654648427,522570444,33095058596,18787280,74
18787853,61bdaee9989752b479eb857e670eca3bf8fd4418b035ea13cb3a23d8436f0a0d,641,301,568,568,14,60265,45870561511,43957185160,35934575197,861009809,655504368,514622110,31681362410,18787280,74
18787903,1312c13f6a76182f008ecf6d12817cfa6d32e8de10514bd061cabccf0352d3fa,642,60,196,196,17,60063,45684892548,43756429545,37293845001,798258021,642171568,516593457,33210638708,18787280,74
18787952,c5d6ee2c2d9828b67be2588c4115b97454f3b478abc9cfb02f4569fa6d93aa6a,643,602,14,14,13,60493,45629338803,43085181517,33514317946,732810744,630429045,507928200,30195567345,18787280,74
18788001,7db3790b10e866240479d41d16f1dd045dc0fcc88dcf8dc4bd8272f7b3de01c4,644,383,530,530,14,61196,45529871872,42559696360,32457699542,730118501,627782287,510046108,31742463804,18787280,74
18788051,7ac5ae1b1c0374b202457c193f0465e7dc34e078f26ff00e69f574b2872aa22d,645,374,765,765,13,60776,45356490125,42671841062,35753533904,741690316,635452832,512479277,30913463817,18787280,74
18788843,b4a301ab8a30e322e13e46c557727326f9d20bcc4d9f4d7a98bddf5e101048ab,646,542,221,221,24,60982,44448497032,40979879245,35163866371,741164466,640648535,505304770,38772353147,18787609,52
18788894,794d6c3a144c68b9ea07ea5166070bc8292b7017c9aad1488d0e35e758b12b0e,647,371,494,494,23,59719,44383799876,40427169433,34850273407,737328354,637347604,504644826,32316852341,18787609,52
18788944,eb3142b1ddd025d8fb8639a6892019eb3bb7cdac91551cf912ee745eb5c5219b,648,719,536,536,20,59949,44327423183,40299146264,34595731477,724550333,632718242,497005687,29299643585,18787609,52
18788993,b4d8c0bf5e4ec16a06e3a9c88e5980a245f3b6b14d5fafa7c8d4a7d3118bac1a,649,544,172,172,18,60704,44097240305,39805608049,32124200368,720900659,632300213,500598478,32673493841,18787609,52
18789043,f488771267f081f9b132be28e2af926c992947ec30e22c4c1f2d606bb242bff5,650,755,558,558,19,59913,44005753611,39481802035,30901227939,724678499,628627558,506537462,29253366389,18787609,52
18789093,0a35e5d100c56ad0fb68f1f6d966d6f3fe21da53c83ad012cd65dcf35e7d7ddf,651,31,731,731,19,60159,43963077821,39445227103,32181040623,723596135,622598779,507081526,31269425702,18787609,52
18789142,91f168eb021f17799157197ea14bf01991305a4ec0791072015c8e56de7289e1,652,447,330,330,18,60770,43934345867,39149512227,30474625634,722231784,612473694,506118248,28812908990,18787636,39
18789191,d592fd118316ba4759c55a1bdd03e78c15667dca044e19720dfd1b7ab22465b0,653,650,130,130,20,61107,43876399598,39374051138,32726220011,722512358,617366021,502527549,33390867105,18788149,80
18789240,061a0bbdc45a623f1fcd2bec97da937910830122f8c1e5cf1ba508b47b02ccb4,654,23,404,404,25,60394,43746184655,39293092163,32831252541,736920970,620663550,498478296,32970185072,18788149,80
18789289,fd738b2e4a2658a0fdf9793675487de41b7d09cce4bf409e8d6025098d2702a0,655,778,550,550,20,61054,43705278038,38910364936,30743232663,731334860,615238050,491406131,28453095908,18788149,80
18789340,4903518d6524cd3c234e4afbc7857f1b983939c2604f73edbcf2b83527cf48e2,656,215,273,273,26,61244,43918321661,40302317635,33618447298,733636869,620354864,496147791,41099818487,18788149,80
18789392,4e7d510a7c7fb6d47a8e3083c22bb7c93bf41669373092c12937fd33d7dd2135,657,237,632,632,19,60794,43629187632,39589672566,34084129682,756087230,627075100,502129144,35269131528,18788149,80
18789587,e1b427784b7a31efad624738a1be78f4c70496894a057d17eb82ca3f1ab7c119,658,691,393,393,26,60412,43323626529,39182378764,33992535982,719330883,623011625,500915338,30139778313,18788292,51
18789639,944ea91001ca626fcbd6dd863263b412e0e2e09243b040c51840319ec399d9e2,659,455,32,32,24,60412,43323626529,39707576705,34910077538,719330883,622262251,504784803,39248148888,18788704,13
18789689,ee9c3a3586623aa188e91fe7e85a475087cf40fcbb2ce9730168a22a0fd3bda2,660,737,334,334,25,60511,46128327762,40593159490,36032619540,814242119,635700593,501540647,48834398365,18788704,13
18789739,4b21bd2d539cb79c954e58da04410d066cbffbe18e3680d92331a3fda8b462fa,661,225,451,451,26,60584,45228749253,40646489101,36164462251,723428231,604420243,488311873,45186883666,18788704,13
18789788,6bf7f6a5c965f09b3581efdb9686bb1aeb6898d189798d7db9e455c8bea7163f,662,330,355,355,26,60849,46236950267,41239095878,36906872487,722051750,627846535,516163085,44502688913,18788704,13
18789837,c23722250444e07b63aa3a42d3752dfe975125f506206b9b2474ab9fe0307a6e,663,592,365,365,26,60918,43535249944,41162315808,37602500115,721352816,627600586,502403545,41561416335,18789124,75
18789887,c07e20f1bf647ba959e79459a6e52aebc55fe02ffef8985ac2a336718537dc52,664,586,706,706,24,62268,55716972302,42539523242,37844402062,721352816,610888747,499258113,56113192344,18789124,75
18789936,b6a8af058c73cff2da8891c86d11a2d7481327806a33aca901ecb8826ccadcfd,665,554,200,200,25,62459,101036247256,48299387125,38820853156,721579220,624762185,496823189,82243064977,18789124,75
18789987,cdf4c87b7654453a2866f8fc8ff69c37b717b17bf6f90c4b653560b8dcf231b2,666,628,507,507,26,61462,48941767604,43277646589,39278908857,795950908,650793674,498631888,44050915915,18789124,75
18790036,2a1affb1180e22e318844535b5a06c99bc9d1c5d4bbfa4b0b99612467765f7a6,667,128,751,751,26,61501,47593136432,42560845202,39447552882,768285677,646011972,499645909,40153236502,18789124,75
18790086,4af97639531664497cd7623d2abe5791fa4aa142178414b6bc511f1b388fe2c5,668,224,580,580,22,61897,45750791431,42243652771,39485778748,864434002,657790354,492551860,41500310890,18789124,75
18790135,f45410b239a6b4498f477314cdb4d5756b9df1502712b66c38a5f351f2ed24d4,669,754,768,768,25,61966,45763117954,42689604611,39549003945,727317724,637627186,491717179,41919276342,18789187,81
18790185,55d296008a355043d24a6be2f83bd5d7844db79bd0bac058b0d70e0b49a3e6ff,670,263,96,96,26,62318,51556919287,43275762716,39825496854,871430869,648805223,490349703,49049938537,18789187,81
18790235,86876d1f362c6d81adefcb6424962d9a5769f5b944ea005b6a07685bf9635c45,671,418,46,46,25,63687,88572473339,56091689306,44899268216,1464403184,763851113,587775417,72939702345,18789187,81
18790285,1190adbe890d60bd5b06861224ccf8e1ec48f5e8a8106dc23bc0f179e376ceaf,672,57,479,479,26,63468,84712723876,53731386342,45179271235,900378062,705175934,584062194,60985343885,18789187,81
18790335,0504292646397de70073390537c3c98e16fe2fe69ffdc3d3fb14ea521c598f83,673,14,236,236,26,63494,79225431160,52003159722,45364268995,980888994,714073510,593654329,48034988701,18789187,81
18790386,c2223a77851ae142c9b5dcd63b1ff5935a78c922c558a4a934e646ab7dcb73ca,674,591,432,432,26,63808,75565876590,50862292964,45390131801,939531429,708381492,586178531,43993560263,18789187,81
18790435,490c9289b42c486f9f073350c9ee37cdfec0952451fd2833e68578638f22bfee,675,216,481,481,25,63608,72247829553,50375290363,45373831140,1028960504,718214889,581592164,41703700729,18789187,81
18790484,c38489dd5cb115e726e7e9c4df413dc2b60a917e0c2eb5a9c07c599fb9ffabd2,676,595,319,319,25,63787,68696549768,50625390304,45369723290,1014075392,719852776,574990661,52116442790,18789187,81
18790534,0c1667960688a61784a40ce38de73706bfdadc2d0b466a4a5279508df4e9db84,677,42,730,730,26,64020,67337292363,50625054085,45602252594,1081061564,726843951,569501001,53633892632,18789187,81
18790584,4871809591b20f84979f00e4f77a5bf3ddda7ae91a1389407e0850c71aca1ede,678,214,606,606,24,63637,63508719138,49597542106,45608342811,1034419585,719540971,587600851,46859174632,18789187,81
18790634,44346e07d0dca8c79e6ee3a6ee7caa950c5dfced2f49a0efff7db52258032777,679,200,594,594,24,63507,57129305461,48136317524,41227537329,1021821684,717595970,578299435,38906423453,18789187,81
18790683,73a39f56c7f306bb402bd903d0c3c49ec96d24084306863a2378335df29f15e6,680,353,242,242,23,63651,56641182982,48362515061,45529933649,1034433242,716472278,570435396,48241821719,18789416,40
18790732,930eb09f9a460e8b8be38f3ad53d9762a8d1d093fad81856cb6168d0c2af92cd,681,453,395,395,26,63588,56249575773,48078269475,45524752648,955405147,708029116,564940484,43661248991,18789594,85
18790782,a6322b2e452b6f41cca9efc633f2cdf46d503853ba6684fef75c1946e376940d,682,501,314,314,24,63345,55925001147,48029826504,45527725735,859741204,705519994,593824331,41308710538,18789594,85
18790831,3d6b22e49ead6c5c8786056042a3c2c748164fc9fe6f773f51e2ba3339326fdc,683,178,47,47,26,63401,55713140902,48055965282,45551522078,1155539895,741326100,597477786,43220854462,18789594,85
18792959,7fec48fa66925f874b55eefc04ce94f6bdb30baceae8cb3b1b28a96a6f3b7351,684,393,356,356,26,67170,155109275477,93135044435,59454021149,1495926477,885376914,613756646,154177763524,18792491,5
18793008,aa693c40afbf7a1cb90647635e9f26b1467041d5153ad8999af849cac4698212,685,512,527,527,26,67235,152818683305,95544630423,59734640309,1583177333,883561669,581957424,140775374200,18792491,5
18793057,1f7bfadea0dedaf117e8ae898b9647721f50515703428ba432af4a618dc6885b,686,104,560,560,26,67589,151944571269,96912205923,59878246473,1254554715,857397334,604527127,140454337198,18792492,42
18793107,fc2029afdb0ac08267daf224620e64d89aab3fe9cec96cb9767dd0ebcc4e684a,687,777,736,736,26,67272,149843191481,93915960039,60540914408,1060524207,851498478,731949097,91157259575,18792492,42
18793157,fbcd4afe7baa29d06a9d52b0ee262f7b511d7051b0a5e3495ef665bb0fe2dc9b,688,775,116,116,26,67329,133614585861,87113853617,60549897143,931734884,835386518,728225435,62164727348,18792492,42
18793207,124e43977dd1d88670ebc75514163f70eccc617db869f1fe2213570692f71244,689,58,752,752,26,67685,128468662351,86514410286,60809827658,1120663038,860570124,710756736,64291520191,18792492,42
18793257,1e55e36a9f62ff32f2fae2920d44ec7bbcd11edca8dcb67e1d6c0edaf431e071,690,97,436,436,26,67676,121055480590,82725903361,59907364383,976085247,823942410,686607021,57915631611,18792492,42
18793307,a073cc875946cd1dabeacf03949aeca6a932d9421cf0fd637ec0e34ccec7015a,691,484,300,300,2,66833,117722824087,80673844315,54945136160,971663662,824201957,683374342,52985190772,18792492,42
18793554,397cc0cd3bc7209d685ace68999568777f460c8ea49c592b925f096c909aa24d,692,171,225,225,4,66358,105118672315,73871593569,45742439350,956095166,823280493,695100894,40724022320,18792492,42
18793605,e567d8cfdcef8053e006d6846b7932771391ea8f0b8dc4c03d4b7509946f2036,693,702,784,784,26,67065,102504881571,72486503337,45082887302,948415574,806907597,687951412,37656179882,18792492,42
18793916,793c6996671d162b5b1dcfe4ba398584c97f47c875b1de8612de33130b4a1951,694,370,592,592,7,66618,89167692897,68247902749,45659978649,1076540896,827284378,700396064,45918481833,18793618,83
18793949,d23bb8c2120bb76d551b0b94b5062e0a436bf8b870ffa2ee6cfa5d5bcf2d3c75,695,641,132,132,4,67250,87874267733,67863438372,46316421211,934060086,811965199,720226560,43615739678,18793618,83
18793999,d6f40b27e35b5d2214f3b0e20f54ef8ea694b622b51f726af12339a7901a62e9,696,654,413,413,5,67426,86911626251,67521739389,48955504541,930271549,813510680,726191496,44445909130,18793618,83
18794049,09d8fe205b75306ac423a3a1169710dcf402986f8fe5f198852bb1f71a52d5c4,697,29,320,320,26,67996,85745719285,67378157459,51444551660,920305585,800804693,702566982,50618272964,18793628,45
18795085,9b647b667988868bc4d82af4ed8bd0f6e98b4b982188a0e982d04579bd2960fd,698,472,101,101,21,68297,71299853281,60916152366,46036918683,893321984,792080437,669036554,44367569407,18794350,73
18795135,c59b60fdd2cdd19b9f47faf109d3560637d9fe0363d10491d27e6a95c8dc3cd0,699,601,189,189,26,68164,70872186694,60367794798,45832042987,1005362996,799977136,641198842,41207018193,18794350,73
18795186,71e4febe51214e63785b1a5d06ca4b9f7b0f4d5a1d961619dbb724ad2543ba34,700,347,35,35,20,67993,69956235929,60229044190,47418319446,994433509,795599926,643462112,41539708983,18794350,73
18795234,3ec98648b17af6b825361052f62bf60e3f1ff29be1946ced1b0a83ecfbdc23c9,701,182,245,245,20,67997,69317088028,59173931590,42289033547,896117175,763633174,539482375,39964160610,18794563,48
18795299,8e981501a4114a6b0ce88823c3d4568df0af189268f9b56c5b2c4a766d13dbb2,702,436,698,698,25,67499,68354050779,59207925390,47404066740,1146117487,801002697,601445220,47887294381,18794563,48
18795766,6bf29d0ed4acaf067a6b4ef5ceb873af31467e79b5ef75243be765f1e0d54958,703,329,223,223,26,67166,61247480402,55350103612,43422014680,917985522,771545485,561008328,39438283199,18794862,26
18796119,d14aa417a3727611a1b5c69c831246d533b16779c33b775ed6e5efdc6bef1e3e,704,638,641,641,26,67374,59551517101,55385885063,49025481925,1065590139,779069955,500565247,62697718439,18795864,67
18796360,8aa4f29b0dc20b0006028e06af6d3340f5b252d0cadcee8911a77e2fe81cddb1,705,428,457,457,26,67552,59978116299,57465380940,54265086086,999461190,801420810,551940083,43341422800,18796153,9
18796409,10eeed1e725ce9de90b6aa2a3153dcb3a9caed983c66c009344406954483c225,706,55,186,186,4,67528,63465456686,58594771033,56348563118,966643469,778350867,552410855,56450965455,18796314,37
18796701,a27aab1924c4e9939aadfc93eeb07301dba6cc647ad9548e427a0680e63928ca,707,487,291,291,4,66770,70990363847,61832212081,57806368684,1173409897,831382700,622719942,44051244235,18796520,70
18796897,41b0a7d1d4990c60d11bc748763b9a75b93622e5b6079e352f1e85c067902683,708,191,757,757,7,66664,62112767201,59472976151,51818229540,1210076912,839375436,652544253,62591683646,18796520,70
18796947,5447e6c00f0d60b44ac22123443e6f0703a54d8e368553e3ee1ac27952b394fe,709,257,584,584,26,66175,61902145122,59190523241,51255168351,901920367,800346217,667264400,43618524536,18796520,70
18797003,2aa3da4836905c50c2544090dca743bd6701d1528f8507146ebf8130ee69bbf5,710,132,781,781,26,67034,61618297660,59305326073,56133161929,1071961095,814301417,626073422,47110345733,18796520,70
18797045,0ad3cb3c02e349db55862ecf88a1cc065e929df01d182d904eaf326d900db2a1,711,34,37,37,25,66342,61473266949,58364102414,49046219764,932313634,810774531,709855622,42135371865,18796539,72
18797096,4fe60e03e213a9289419b24b4e8f0faac19539ccf36452d121553a258d79b45e,712,241,450,450,11,67232,63155923438,59743909544,57506283938,1034825863,811154058,631251050,59916928033,18796539,72
18797195,83e1f6684efe9ebc24608c7013afbb685f79d548b3f1b1e03b817b514db32a9e,713,404,377,377,11,67423,61235769959,59173287555,57226434537,967920014,794098668,575437739,47667149451,18796539,72
18797245,32bc8937da5d7894f39761f1d195305aa14b62b7b9ab1bffb359dfc77f05774d,714,157,697,697,26,67308,61011431467,57162519187,45226526043,890895537,779804976,582080663,43620751861,18796539,72
18797295,f4e550e4b0e945402674e57309e2f4ad38da7b07e1e9207a924a8c29b52b4064,715,757,157,157,25,67435,60238685928,56290193615,43419097840,884430049,771414318,551446533,41513055547,18796539,72
18797344,b3202b312e24ff6dda472c5bb936cf802153eaeec59a8d89ccbb927e6c81aeeb,716,537,689,689,26,67260,60017431105,55854080368,44866295141,891022597,766605401,541632608,43997286032,18796561,64
18797394,c72b7f1e9cd380c70fbf4c56d98614bc579c75c770897cd18da9605c7614bd0c,717,609,428,428,26,67513,59915033143,55281772986,44217077266,882011220,756354086,540171431,40086727657,18796561,64
18797444,0b7908d4ed91c1994a0cecab47ddbd0f7b104b1e5f55aa406b97b92604018f8d,718,40,531,531,26,67147,59537669408,54779810308,43467531836,878356871,747232794,522899019,43220146743,18796561,64
18797543,a39547722331e8f05f9cf94a6a416473dbecac1c9fde9e82720cd3b5d82d2830,719,491,577,577,25,67310,58777963739,54274780500,44198309834,931536984,748594658,520543806,41652284305,18796561,64
18797593,821c9fc1c68ba871ff19451dc2e082a0885c4fafb265182094fde431534e0bf4,720,399,364,364,25,67236,58703948503,53941188891,43791343287,873122121,733342837,496794843,48259895971,18796561,64
18797642,53f71eaf9f056a0cc08263386758b1381a1ebbbc494a23cbdc2de0638e3b3f85,721,254,66,66,26,67234,58357883844,53767657214,43538371433,948795466,738663335,488685928,41024456629,18796632,56
18797692,b0ba0c9cd2c892567b9bc4dff53fb3dc9fe9651f6341b27292144e2fab036eeb,722,531,734,734,26,67408,57826075166,52703338837,38721224278,858884449,727366573,490735524,34838728343,18796632,56
18797742,cb4d08b106236de38d536a34bc163ca1830a39a55417aa61947b4bb04025a939,723,619,399,399,26,67236,57577238498,52368840884,38753336236,974543612,744879114,489974244,34262861077,18796632,56
18797791,d021bfb9631f31e2e12085493f7c79d8aa5e2a8a1520e4f0069969b582570e3e,724,633,292,292,26,67371,57332143830,52172698710,39486999328,853097032,729182557,494679181,35627476622,18796632,56
18797841,ed0dba9de80cd0b88c734e921ee0f06b7b7dc5291a90b8d6a5b3841cf7989509,725,725,322,322,26,67057,57163755909,51722967933,37509614533,903675649,737141187,495450403,35229693493,18796632,56
18797890,ba503600cf508bb359a8f0dbe9fbc1f1c280fe8563cc4ee4a0f18189254a7afc,726,570,265,265,25,67162,57040306543,52392181373,40744661780,1327162562,777817529,493686287,40634820863,18796632,56
18797940,2bc14ac24cd300932f6069cf901778c37d7f1de75a825a265a786550730eff6d,727,134,215,215,19,68013,56896905581,52090571042,41775529664,858313208,737754809,501832789,43278702883,18796642,57
18797989,d471b9d7df784451a4a80dd94bc2446973e036ada29098262d1cd5cff2f95521,728,645,614,614,19,68495,56763969679,51815499712,41611074431,944851983,764775919,516898168,38622577701,18796642,57
18798079,64d7965817a6ce0f840592b594f7651ab1c080afbce452eb856e50eaff2c86c0,729,312,103,103,25,67504,56474637403,51463385894,41015066427,920631937,763860489,523405971,38622006026,18796642,57
18798089,9112c5db2fd74a569fa33c7ae86ce602de75f3089da42a887cd6df7c8468fdb7,730,444,79,79,25,67595,56474637403,51327297818,39977091985,984551896,769792988,521169369,37289073320,18796642,57
18798139,adf53c71fe57460a15d7cc1df5bf0ff0495b83dafc4d1edf5af3f153a0f27f2d,731,524,599,599,25,67646,56221780587,51101489064,40469611620,884160720,751150092,519273678,44096527275,18796642,57
18798188,3155a2630b9c6f762bb01281a94ecd1601742cc2ba0919f5e90b74d2abf8d354,732,150,191,191,26,67578,56047218553,50466610488,37312219771,844252612,734222212,521846315,36169220697,18796642,57
18798238,0bf6db124449b9474cf91eb7aee7ff18b7b64a528a5ecf30263648fe6fa836b1,733,41,123,123,26,67303,55885853850,49984961740,36184531328,844742898,736976668,537489822,34924216861,18797023,11
18798287,67b9c00c534653257269ea72281508e0feaca7d7c4da871eb8b271ac6c9ce50d,734,319,222,222,19,68493,55831566432,50801059585,39903039142,887536461,736200392,523469316,42552044858,18797023,11
18798336,25fe7855fc5cdbf4b9d5fc54bc23402db5befcdded7bda21ce773a5e159295eb,735,118,160,160,26,67518,55801216819,50879090511,42153989232,847033795,723657724,514384828,42246048992,18797302,59
18798386,d54c3f7c7b19c997094aca4d8ac69249e98b1e3ddf644d208405430416fc3b40,736,648,725,725,26,67601,55722396334,49626713682,35577944042,847213755,711995310,492440731,35079364839,18797302,59
18798436,e3b009c3248149d49224334ad8747c02c01ecb0c92634fec4f926a61e860016f,737,697,713,713,26,67303,55405502421,49149999240,34962889850,846792319,711847059,496190538,32969194316,18797302,59
18798486,fb63cc8f98882a3c8b62b9eb969da8e980952387205f8a1816edeb2eb839b3e2,738,774,136,136,26,67444,55248852369,48727953792,35259850195,846172473,703244012,513847379,31550926371,18797302,59
18798534,8c92e31d0ef0f6ecf590a83a67ecdebc032be323ca93891560ebdc59b4ae162f,739,432,284,284,18,69304,68192897901,52453092456,42210181947,1125164351,748235698,510130090,77510190960,18797593,36
18798584,1f612b560beb9890d9b213f129a2bf0607068f4a3f960902a1f492c358780f18,740,103,650,650,26,68468,71555859378,53662355387,45649903447,962919136,738108481,516487662,64378269290,18797593,36
18798735,50f07a90838c7193f2a752d3202afbb8b6093c9998a98f7b18f35aa630b813b6,742,244,739,739,25,68384,109371381760,60015163935,50528046716,842759427,714463365,520274193,109884408850,18797593,36
18813721,03e91ffed095e690ff299234a44a0ed6ef31e96f1f448dc096f920a553cb637c,854,9,368,368,26,64085,112502210288,63376031773,46198758553,1137498825,739604040,625616577,107496618528,18813267,23
18813723,a4a52f8ea8ad643a56f12809e1b848fa2964618a937157cadc8cd79f8224a911,855,498,627,627,26,64059,111726434154,63337096301,46198758553,1119308475,737785005,625616577,109188350396,18813267,23
18813725,1cc7eecc57191e69371b01e5ed3ed14abcb945ae65c416d0af52122facb88a12,856,89,82,82,26,64071,111292290589,63330164984,46198758553,1144498563,740455430,626450699,104472304599,18813267,23
18813738,0ae8654f18ea653268ce64805e33c68f191f5b1913ba6ecccfa0c63465e3398e,857,36,443,443,25,63706,102072038110,62682006864,46805568840,979693883,723912138,622199414,99099550060,18813267,23
18813774,e09214909bd9eb053d4dca21e74c5703f7912f93ef532887e6c4c6daf67f83e0,858,685,323,323,26,64130,124972692597,65769252677,47282927327,873816919,711676202,621858496,140311831947,18813267,23
18798732,09d9283aee72ea132875698a2c002f8e8a69b3a9ce7724592d01a35e27fd3ab0,741,30,38,38,26,68917,108420537405,59791849054,50190404615,842759427,712549876,520773343,105821179979,18797593,36
18798782,f080a2508a8ba0b8f9c5f8f8ba127a2742baab3c888c6f752fec9f6d18f491d9,743,741,760,760,25,69103,125482054284,63709278995,52645303526,841609073,728767908,523090295,120593987278,18797593,36
18798832,5fd4f981af1ac6549e69b2da1fd48f789b5654e72ca62c2c20fa1b996eae0c3c,744,288,587,587,26,68816,102783207907,62849948098,54739814112,850306136,743121236,528664650,104647939086,18797593,36
18798891,13e6e1b1f63d206929fb83258bbc8f55a5a5b1ff008962c14e44b0e6c2dd70bb,745,61,634,634,23,70183,91385820676,63263000301,55678766419,874765076,752842698,540094810,87587915608,18797593,36
18798929,5bc69bdc9872d77e0eee75df0d3e8715a01bdb870c61e4c40f0161ddc22ff734,746,278,148,148,24,70289,93081489939,63868434955,55778229132,1093952561,773608397,543375626,91586664594,18797910,55
18798979,45a02c8985c1df81938201d9560df904bc63ba975b3244a4612701cc9467bdab,747,205,559,559,26,69087,85884192922,63385003888,56044082129,936182595,760084456,541520299,78324925406,18797910,55
18799026,ea665a2688ca0b1aa9a28a206e8dca74723e8f30593ef6f22f503e59fb287fa3,748,716,748,748,26,69464,89872713601,64549533078,56098801747,848585828,761163825,616901377,86947714470,18798188,32
18799076,8a00e3c346420fd63b71758eec8a9192ea4ec62b65fdd22f5850ea9e15a93cc4,749,427,115,115,26,69282,84354353732,62110363802,56194074167,847907837,745160620,617796624,61372589780,18798188,32
18799225,731404e0de921099007b2c5ea25814070b997f0406b279e25befdd49fbe2297d,750,350,690,690,26,68989,75386721996,60843593215,56325895915,843973926,735214690,618074828,54030952520,18798326,33
18799323,c7d853ab1f12f218a6f49163e0b4a0ff81a4e5cd9cedc9919da06af52dee9616,751,611,283,283,26,69374,70712594554,60877916903,56426173914,839181325,744009276,593383797,57317869433,18798512,27
18799373,b7ff807dbebb3fb6a340bbae5ad753959baef0dbe46e9de4c77aff850f392ba2,752,560,195,195,26,69345,67517125411,59895844552,56421286222,837343691,745255315,535167304,55135900383,18798512,27
18799423,1f347186479a48af8cf0bda090f7b0d2edbd67de536d82229e7124f29d421089,753,102,309,309,26,70802,65666263198,60063402535,56430381552,859814981,754841115,557940078,56641421431,18798512,27
18799474,af218c20d2c410e6d83bb524445fb099d5c1a85537ec4ff16102d6fb0ea98936,754,526,281,281,26,69645,65230628069,60171151050,56442478276,838491500,746236816,582333955,60255999414,18798512,27
18799522,baf5439ac8d0af78ba816d785d32ff7c389809a02fce6c5213179ff68d729abc,755,575,0,0,26,69417,64001837042,59522086623,56440872136,833462988,748482810,592110637,60909580341,18798922,46
18799571,62444bcf333e31fda9052958adc708fbc363c1a6f5bcd7dec3cf597ca8f118a4,756,302,710,710,25,70820,64904233428,60167970028,56472322708,841888767,747936436,598456710,62713032873,18798922,46
18799621,1145cdbfd1e9c8d65336c6fb60f4e70b2ba76ec1fb86d29371c35831f5c7cced,757,56,109,109,26,69248,62163578176,59009806206,55690728026,839610419,727337351,570689300,54266651162,18798922,46
18799671,5d02442c39fdccbed3b507a02f5d7c2a6874f382db5dec449f81569b6e05fc1c,758,281,665,665,26,69091,61865801513,58769820246,55404567087,839610419,721537998,556542568,53733419463,18798922,46
18799719,7363b87158ce4df48e48a7a512bd6c25fb9e3039e289799fac74434b7efa759b,759,352,561,561,26,69324,66874436887,59935393518,56517002339,1008692754,765315249,619075401,68219667532,18798922,46
18799768,8f9de8fd1f3d9104121c082587806638749d251ef9af1380b1d0e5621c6c6b36,760,438,258,258,26,69336,78276440424,61828732463,56790900090,927302995,796039090,716255157,73738241278,18798922,46
18800063,05cdf8a864fd9536368bfede4117e057029360f6dd2aeeddc4b6434128b75146,761,20,636,636,25,68515,60935592452,58985018459,56828482924,847088691,755314810,587143889,54952985553,18799180,3
18800113,bf3a2e3a57bc4c7812ab120f4aadf4bc38f74873a8984ad532984ed9c56771ae,762,583,714,714,26,68051,60754914309,58282382621,52935904489,847088691,745687979,585668990,49308397292,18799180,3
18800163,47aed39f023ef691661b4bbf5d9f4f36dc8dc2e849204b894c8c694fd3cabcb1,763,211,125,125,26,67671,60323543045,57345615761,47066697968,846060189,745042248,583834352,44769443559,18799180,3
18800212,1b0f0f3e6dbc01c9dd059b53ca86f155a76854edff41939f80a38a8d37043e95,764,81,570,570,26,67482,59920755036,57664253065,53487075617,845716189,747119878,583384143,49231449634,18799180,3
18800260,551916926f68954d077870fd60c0b77d86678e1e8c64dee9b687346a6ad494c4,765,260,112,112,26,67243,59360920519,56967251737,50032238289,921420974,757947329,586532838,50334376201,18799487,0
18800310,f0e8f75caee03878bc16ba75c890ae0651944a683c514ca703766748274f155c,766,746,498,498,25,67640,59200799162,57177582051,53265465113,875093221,749892029,588328065,53285507847,18799487,0
18800360,b58f8cdbdd63ec89cd3d17925f51a84d6913136fc59dd8988be0ecac77af3c27,767,547,673,673,26,66718,59143711621,57323028972,53202194380,851872241,747543637,594025384,52415428216,18799487,0
18800410,1aa49ac8dba5d56ddf6c939e8d4e3005f70a8ba984e4e7ef4ef575340682973b,768,80,138,138,26,66425,58837773044,57378963158,53351112230,987581896,761463679,591381298,58041066046,18799487,0
18800459,f559f6cf1426d71d1c186d0e946e84f70b2ff589189e6b3c4980f17297b57362,769,758,201,201,26,66184,58812235433,57141107036,54325465341,854045094,748909479,597569605,51848590425,18799487,0
18800509,861bf37216447a187b68292cb7f111fc94b26b52d3bd7eb3be6bc4cc9e464731,770,416,623,623,26,65814,58698851096,56420096557,49938469741,896234166,747738163,587638101,45500302257,18799487,0
18800570,41d8c4f73b30172dfb7cdc07e5e487cd880d78f3d1927f3b689de0b9a756bf0a,771,192,99,99,4,66575,58527395338,55813587712,48305536512,947044583,744490556,547840176,45292930510,18799487,0
